tanggal,link,TeksBerita,Output
2/8/2024 14:49,https://www.detik.com/sulsel/makassar/d-7183543/kanopi-klenteng-kwan-kong-makassar-roboh-2-pekerja-luka,"Kanopi Klenteng Kwan Kong Makassar Roboh, 2 Pekerja Luka
Kanopi Klenteng Kwan Kong Makassar, Sulawesi Selatan (Sulsel) ambruk saat dilakukan pengecatan. Dua orang pekerja yang berada di atas kanopi ikut terjatuh dan mengalami luka.Pantauan detikSulsel di lokasi Jalan Sulawesi, Kelurahan Ende, Kecamatan Wajo, Makassar, Kamis (8/2/2024), sekitar pukul 15.00 , terlihat kanopi klenteng ambruk menutupi pintu masuk klenteng. Sejumlah pekerja terlihat mulai membersihkan reruntuhan kanopi tersebut.Akibat kejadian tersebut, arus lalu lintas di depan klenteng terhambat. Terlihat pula warga berkerumun di seberang jalan.



Peristiwa tersebut tidak mengganggu warga yang ingin beribadah. Terlihat beberapa orang tetap menjalankan ibadah di dalam klenteng saat pembersihan kanopi dilakukan.Kepala SPKT Polsek Wajo Ipda Khairul Hadi mengatakan, insiden itu terjadi sekitar pukul 11.30  pagi tadi. Dua orang pekerja yang terluka bernama Evan (31) dan Nasir (53).""Tiba-tiba kanopi roboh kemudian dua orang terjatuh dari atas, dua orang ini sementara dirawat di (rumah sakit) Stella Maris,"" kata Ipda Khairul kepada wartawan di lokasi, Kamis (8/2).Khairul mengaku belum mengetahui pasti penyebab kanopi tersebut ambruk. Pihaknya masih sementara melakukan penyelidikan.""Penyebab sementara kita dalami dulu apakah fors mayor atau ada kelalaian,"" bebernya.",Tertimpa Benda-Benda Jatuh
1/24/2024 12:58,https://www.detik.com/sumut/berita/d-7157745/pesawat-angkut-pekerja-tambang-jatuh-6-orang-tewas,"Pesawat Angkut Pekerja Tambang Jatuh, 6 Orang Tewas
Pesawat komuter angkut pekerja tambang di ujung utara Kanada terjatuh. Akibat dari kejadian tersebut, enam orang dikabarkan tewas.Dilansir detikNews dari AFP, Rabu (24/1/2024), jatuhnya pesawat tersebut terjadi pada Selasa (23/1) usai lepas landas. Menurut sumber, satu orang dikabarkan selamat.Menurut Pusat Koordinasi Penyelamatan Gabungan di Trenton, Ontario, pesawat tersebut hilang kontak tak lama usai lepas landas sekitar pukul 08.50 waktu setempat dari Fort Smith. Artinya, pesawat tersebut berjarak 320 kilometer (200 mil) barat daya di Ibu Kota regional Yellowknife.



Setelah menerima laporan, anggota militer dan polisi melakukan pencarian. Ada seorang penjaga hutan Kanada yang menggunakan mobil salju menemukan reruntuhan sementara teknisi pencarian dan penyelamatan terjun payung dari pesawat Hercules.Northwestern Air, yang mengoperasikan pesawat turboprop kembar Jetstream tersebut, mengatakan ini adalah penerbangan sewaan yang membawa pekerja tambang. Pesawat itu jatuh 1,1 kilometer (0,7 mil) dari ujung landasan pacu.Karena peristiwa ini, semua penerbangan dari Fort Smith telah dihentikan hingga Rabu (24/1). Dewan Keselamatan Transportasi Kanada saat ini mengerahkan tim untuk menyelidiki kecelakaan tersebut.",Terjatuh
1/24/2024 8:32,https://news.detik.com/internasional/d-7157465/pesawat-pengangkut-pekerja-tambang-di-kanada-jatuh-6-orang-tewas,"Pesawat Pengangkut Pekerja Tambang di Kanada Jatuh, 6 Orang Tewas
Sebuah pesawat komuter yang mengangkut pekerja tambang di ujung utara Kanada terjatuh. Akibat peristiwa ini, enam orang dikabarkan tewas.Dilansir AFP, Rabu (24/1/2024), pesawat tersebut jatuh pada Selasa (23/1) tidak lama setelah lepas landas. Menurut sumber, satu orang dikabarkan selamat.Hingga saat ini kondisi korban yang selamat belum dirilis.



Menurut Pusat Koordinasi Penyelamatan Gabungan di Trenton, Ontario, pesawat itu hilang kontak tidak lama setelah lepas landas sekitar pukul 08.50 waktu setempat dari Fort Smith, artinya pesawat tersebut berjarak 320 kilometer (200 mil) barat daya di Ibu Kota regional Yellowknife.Setelah mendapatkan laporan, anggota militer dan polisi melakukan pencarian. Ada seorang penjaga hutan Kanada yang menggunakan mobil salju menemukan reruntuhan sementara teknisi pencarian dan penyelamatan terjun payung dari pesawat Hercules.Northwestern Air, yang mengoperasikan pesawat turboprop kembar Jetstream tersebut, mengatakan ini adalah penerbangan sewaan yang membawa pekerja tambang. Pesawat itu jatuh 1,1 kilometer (0,7 mil) dari ujung landasan pacu.Karena peristiwa ini, semua penerbangan dari Fort Smith telah dihentikan hingga Rabu (24/1). Dewan Keselamatan Transportasi Kanada saat ini mengerahkan tim untuk menyelidiki kecelakaan tersebut.",Terjatuh
1/19/2024 17:57,https://www.detik.com/jatim/berita/d-7150319/pekerja-depo-di-tanjung-perak-surabaya-tewas-tertimpa-kontainer,"Pekerja Depo di Tanjung Perak Surabaya Tewas Tertimpa Kontainer
Seorang pekerja depo kontainer tewas tertimpa peti kemas di Depo Teluk Bayur kawasan Tanjung Perak Surabaya. Pekerja tersebut tewas di lokasi.Kabid Darlog BPBD Linmas Surabaya Buyung Hidayat mengatakan kejadian itu berlangsung pada Jumat (19/1/2024) sekitar pukul 15.00 . Tepatnya di Depo Teluk Bayur Surabaya di Jalan Teluk Bayur Nomor 8 kawasan Perak Utara.""Menurut keterangan dari rekan kerja, pada saat itu korban sedang mengatur proses pemindahan peti kemas 40 feet,"" kata Buyung dalam keterangannya, Jumat (19/1/2024).



Pekerja nahas itu diketahui bernama Askur (64). Ia merupakan warga Tenggumung Wetan 4 Surabaya. Buyung menuturkan kontainer terjatuh usai alat pengait terlepas. Lalu, menimpa Askur dan menewaskannya di lokasi.""Tiba-tiba pengait dari alat berat Kalmar terlepas, sehingga terjatuh dan menimpa korban,"" ujarnya.Setelah dilakukan pengecekan oleh RS PHC, Askur dinyatakan meninggal dunia. Lalu, dilakukan proses identifikasi oleh Inafis Polres Pelabuhan Tanjung Perak Surabaya.""Selanjutnya korban dievakuasi dan dibawa ke kamar jenazah RSU dr Soetomo menggunakan ambulans PMI Kota Surabaya,"" tutup Buyung.",Tertimpa Benda-Benda Jatuh
10 Des 2023 14:07,https://www.detik.com/sulsel/hukum-dan-kriminal/d-7081738/5-pekerja-puskesmas-di-lanny-jaya-diserang-otk-gegara-tolak-beri-uang-sewa,"5 Pekerja Puskesmas di Lanny Jaya Diserang OTK gegara Tolak Beri Uang Sewa
Lima pekerja proyek pembangunan puskemas pembantu (pustu) di Lanny Jaya, Papua Pegunungan diserang sekelompok orang tidak dikenal (OTK) gegara menolak memberi uang sewa yang diminta pelaku. Dua orang dilaporkan meninggal karena hanyut di sungai saat melarikan diri dari serangan pelaku.""Dia (para pelaku) minta bayar sewa gitu loh. Datengin ke pustu itu, cuma datangnya malam-malam,"" ujar Kabid Humas Polda Papua Kombes Ignatius Benny Ady Prabowo kepada detikcom, Minggu (10/12/2023).Benny menjelaskan para pekerja itu tinggal di lokasi proyek pembangunan puskesmas. Korban didatangi pelaku saat tidur.



""Mereka ini kan pekerja di puskesmas, mereka semua tinggal di pustu. Jadi tidur di pustu,"" tambahnya.Benny mengungkap, pelaku datang sambil membawa parang dan senjata tajam (sajam) lain. Para OTK tersebut kemudian mengancam hingga menyerang para pekerja proyek puskesmas.""Mereka datang ancam terus serang,"" ungkap Benny.Dia menjelaskan, akibat serangan tersebut para pekerja menjadi ketakutan. Korban seketika itu juga kabur untuk menyelamatkan diri ke arah hutan.""Pekerja ini ketakutan ada yang lari ke loteng, ada yang lompat jendela. Nah 5 orang dorang (mereka) lari masuk hutan malam-malam, kan malam-malam gelap tuh,"" sebutnya.Benny menduga kelima pekerja proyek puskesmas itu terjatuh ke sungai saat kabur dari serangan OTK. Kelimanya pun hanyut terbawa arus sungai yang deras.""Ya mungkin karena malam hari terbawa arus mereka mungkin kena batu di sungai kah. Kemudian satu ditemukan, berikutnya ditemukan satu lagi, itu masih 3 yang belum ditemukan,"" imbuhnya.Diberitakan sebelumnya, peristiwa ini terjadi di Kampung Bruyugu, Distrik Bruwa, Lanny Jaya, Rabu (29/11) malam. Dua korban ditemukan tewas di hari yang berbeda karena hanyut di sungai.""Lima itu dorang (mereka) yang lari lewat nyeberang sungai, dia hanyut. Dua ditemukan (meninggal), tapi beda hari,"" beber Benny.Benny menambahkan ketiga korban masih dalam pencarian. Plh Bupati Lanny Jaya Petrus Wakerkwa juga telah meminta bantuan warga untuk melapor jika menemukan korban.""Tapi pak Bupati sudah sampaikan ke kampung-kampung sekitar sungai itu kalau menemukan ada jenazah itu dilaporkan gitu,"" imbuhnya.",Terjatuh
10 Des 2023 11:17,https://www.detik.com/sulsel/hukum-dan-kriminal/d-7081506/5-pekerja-proyek-puskesmas-di-lanny-jaya-diserang-otk-2-orang-tewas-3-hilang,"5 Pekerja Proyek Puskesmas di Lanny Jaya Diserang OTK, 2 Orang Tewas-3 Hilang
Lima pekerja proyek pembangunan puskesmas di Kabupaten Lanny Jaya, Papua Pegunungan diserang sekelompok orang tidak dikenal (OTK). Insiden itu mengakibatkan 2 orang tewas dan 3 lainnya hilang diduga hanyut di sungai saat melarikan diri.""Lima itu dorang (mereka) yang lari lewat nyeberang sungai, dia hanyut. Dua ditemukan (meninggal), tapi beda hari gitu,"" ujar Kabid Humas Polda Papua Kombes Ignatius Benny Ady Prabowo kepada detikcom, Minggu (10/12/2023).Peristiwa ini terjadi di Kampung Bruyugu, Distrik Bruwa, Lanny Jaya, Rabu (29/11) malam. Kejadian ini berawal saat kelompok OTK mendatangi pekerja proyek di puskesmas pembantu (pustu).



""Datengin ke pustu itu, cuma datangnya malam-malam. Ada yang bawa parang"" ujarnya.Benny para pelaku yang datang langsung melakukan penyerangan. Namun Benny belum merinci terkait apakah serangan itu melukai pekerja atau tidak.""Mereka datang ancam terus serang,"" ujar Benny.Dia melanjutkan, para pekerja yang merasa terancam lalu berusaha melarikan diri. Para korban mengamankan diri dengan masuk ke dalam hutan.""Pekerja ini ketakutan ada yang lari ke loteng, ada yang lompat jendela. Nah 5 orang dorang lari masuk hutan malam-malam, kan malam-malam gelap tuh,"" ungkapnya.Benny menduga kelima pekerja proyek puskesmas itu terjatuh ke sungai saat kabur dari serangan OTK. Kelimanya pun hanyut terbawa arus sungai yang deras.""Ya mungkin karena malam hari terbawa arus mereka mungkin kena batu di sungai kah. Kemudian satu ditemukan, berikutnya ditemukan satu lagi, itu masih 3 yang belum ditemukan,"" beber Benny.Benny menambahkan ketiga korban masih dalam pencarian. Plh Bupati Lanny Jaya Petrus Wakerkwa juga meminta bantuan warga untuk melapor jika menemukan korban.""Tapi pak Bupati sudah sampaikan ke kampung-kampung sekitar sungai itu kalau menemukan ada jenazah itu dilaporkan gitu,"" pungkasnya.",Terjatuh
11/2/2023 17:32,https://news.detik.com/berita/d-7016018/pekerja-jatuh-dari-plafon-masjid-gedung-sate-bey-tegur-bawahan,"Pekerja Jatuh dari Plafon Masjid Gedung Sate, Bey Tegur Bawahan
Seorang pekerja terjatuh dari plafon Masjid At-Muttaqien di kawasan Gedung Sate, Bandung, Jawa Barat. Akibatnya, pekerja tersebut mengalami patah kaki.Insiden itu terjadi pada Kamis (2/11/2023) sekitar pukul 10.00 . Saat itu sejumlah pekerja tengah merenovasi atap masjid. Tiba-tiba, seorang pekerja yang diketahui bernama Juan jatuh dari ketinggian 7 meter.Korban yang tidak memakai alat pelindung diri ini tak sadarkan diri dan langsung dibawa ke rumah sakit dengan kondisi kaki patah. ""Kepala sama badannya kurang tahu, kakinya patah, jatuhnya tinggi,"" ucap Mamat, salah seorang saksi mata, seperti dilansir detikJabar.



Saat dikonfirmasi, Kasubag Rumah Tangga Biro Umum Setda Jabar Ovie Atika, yang membawahkan proyek renovasi tersebut, membantah kejadian ini disebabkan pihaknya mengabaikan prosedur K3.""Kalau misalkan K3 antisipasi, kami sudah jelaskan ya. Kedua, kami sudah bicara tentang tenaga K3 untuk setiap pekerjaan dan ada pengawas. Itu sudah kami sampaikan juga di awal,"" katanya ketika dihubungi.Terpisah, Pj Gubernur Jabar Bey Machmudin menegaskan telah menegur Kepala Biro Umum terkait insiden jatuhnya pekerja di Masjid At-Muttaqien. Bey meminta pengobatan kepada korban ditanggung.""Iya tadi saya tanya saya tegur itu yang terakhir terjadi karena faktor safety, tidak diperhatikan. Saya minta pengobatan jangan sampai ditelantarkan dan jangan sampai terulang lagi,"" kata Bey.Baca berita selengkapnya di sini.",Terjatuh
11/2/2023 15:12,https://www.detik.com/jabar/berita/d-7015666/tak-pakai-pelindung-pekerja-jatuh-dari-plafon-masjid-gedung-sate,"Tak Pakai Pelindung, Pekerja Jatuh dari Plafon Masjid Gedung Sate
Seorang pekerja terjatuh dari plafon Masjid At-Muttaqien yang berada di kawasan Gedung Sate, Bandung. Akibatnya pekerja tersebut mengalami mengalami patah kaki dan harus dilarikan ke rumah sakit.Insiden itu terjadi pada Kamis (2/11/2023) sekitar pukul 10.00 . Saat itu sejumlah pekerja tengah melakukan renovasi atap masjid. Tiba-tiba saja, seorang pekerja yang diketahui bernama Juan jatuh dari ketinggian 7 meter.""Kaget, pas mau sholat duha di Masjid ada orang jatuh dari atas plafon, langsung dikerubungi satpam sama teman pekerjanya,"" ucap Mamat salah seorang saksi mata.



Setelah terjatuh korban yang tidak memakai alat pelindung diri ini tak sadarkan diri dan langsung dibawa ke rumah sakit dengan kondisi kaki patah. ""Kepala sama badannya kurang tahu, kakinya patah, jatuhnya tinggi,"" ujarnya.Saat dikonfirmasi, Kasubag Rumah Tangga Biro Umum Setda Jabar Ovie Atika yang membawahi proyek renovasi tersebut membantah kejadian ini karena pihaknya mengabaikan prosedur K3.""Kalau misalkan K3 antisipasi, kami sudah jelaskan ya. Kedua, kami sudah bicara tentang tenaga K3 untuk setiap pekerjaan dan ada pengawas. Itu sudah kami sampaikan juga diawal,"" katanya ketika dihubungi.Dia berdalih insiden tersebut terjadi di luar kendali. Menurutnya, pekerjaan perbaikan atap masjid tidak bisa diawasi setiap saat meskipun di lokasi ada orang yang punya tugas khusus untuk mengawasi.""Terkait ada kejadian di lapangan, itu sebenarnya di luar kuasa kami untuk memperingatkan setiap menit, setiap detik. Cuma kondisi di lapangan, saya juga tidak bisa ngecek setiap hari karena ada temen-temen pengawas,"" tuturnya.Terpisah, Pj Gubenur Jabar Bey Machmudin menegaskan telah menegur Kepala Biro Umum terkait insiden jatuhnya pekerja di Masjid At-Muttaqien. Bey meminta pengobatan kepada korban ditanggung.""Iya tadi saya tanya saya tegur itu yang terakhir terjadi karena faktor safety, tidak diperhatikan. Saya minta pengobatan jangan sampai ditelantarkan dan jangan sampai terulang lagi,"" singkat Bey.",Terjatuh
9/2/2023 23:27,https://travel.detik.com/travel-news/d-6910065/duka-ibu-pekerja-resor-yang-tewas-di-kecelakaan-lift-resor-bali,"Duka Ibu Pekerja Resor yang Tewas di Kecelakaan Lift Resor Bali
Kadek Yanti Pradewi (19) menjadi salah satu korban tewas pada kecelakaan lift yang anjlog ke jurang. Ibundanya menyebut Yanti tidak nyaman saat naik lift itu.  Yantu merupakan satu dari lima karyawan Ayu Terra Resort, Ubud, Gianyar, Bali, yang tewas setelah terjatuh ke jurang setelah tali lift yang dinaiki putus. Yanti merupakan warga Desa Munduk, Kecamatan Banjar, Kabupaten Buleleng. Dia baru merupakan pekerja baru di resor itu, sekitar satu bulan. Ibundanya, Kadek Partini ditemui detikBali di halaman belakang RSUD Payangan, Gianyar. Partini berurai air mata dan hanya bisa terduduk lemas. Jenazah putrinya saat ini dititipkan di rumah sakit tersebut bersama dua korban lain.



Di RSUD Payangan, Sabtu pagi (2/9/2023), selain Partini, tidak banyak keluarga korban yang menunggu. Partini tak henti-hentinya menangis sesenggukan sambil duduk menyelonjorkan kaki didampingi keponakannya.""Anak saya baru satu bulan bekerja di tempat itu, sering mengeluh katanya takut naik lift seperti itu, liftnya bunyi-bunyi, anak saya cerita saat pulang ke Buleleng sekitar 10 hari lalu,"" kata dia. Partini menceritakan Yanti bekerja sebagai housekeeping di resor tersebut. Selama sebulan bekerja, Yanti lebih sering menggunakan tangga karena takut naik lift.Saat pertemuan terakhir di Buleleng, kenang Partini, anaknya meminta uang untuk bekal lantaran belum gajian. Uang tersebut untuk kebutuhan makan selama tinggal di kos-kosan.""Gajian pertama 28 Agustus. Dua hari lalu sempat menelepon saya disuruh sabar, baru belajar bekerja. Anak saya bercita-cita memberikan bekal adiknya yang disekolahkan orang lain di Kota Singaraja. Saya punya tiga anak semua disekolahkan di Liligundi. Singaraja diajak oleh Ida Ratu,"" kata Partini.Sementara itu, salah seorang sekuriti di RSUD Payangan, Ida Bagus Putu Tagel, menceritakan kondisi ketiga korban saat datang sangat mengenaskan. Tubuh korban penuh darah dan tanah. Mereka kebanyakan luka parah di kepala. Untuk diketahui, selain tiga jenazah di RSUD Payangan, dua jenazah lagi berada di Rumah Sakit Ari Canti, Ubud.",Terjatuh
9/2/2023 22:23,https://travel.detik.com/travel-news/d-6910057/kronologi-lift-resor-di-bali-jatuh-ke-jurang-hingga-tewaskan-5-pekerja,"Kronologi Lift Resor di Bali Jatuh ke Jurang Hingga Tewaskan 5 Pekerja
Lima orang pekerja Ayu Terra Resort di Ubud, Gianyar, Bali tewas setelah lift yang dinaiki putus. Lift terjun bebas ke kedalaman 100 meter.Kapolsek Ubud Kompol I Made Uder membeberkan detik-detik kejadian berdasarkan keterangan saksi mata. Dia menyebut peristiwa mengerikan itu terjadi pada Jumat (1/9/2023) sekitar pukul 13.00 . Saat itu, lima karyawan Ayu Terra Resort hendak naik ke atas menggunakan lift luar dengan jalur mirip rel kereta api.Lift itu dioperasikan dengan tali sling yang ditarik menggunakan mesin. Saat kejadian, para korban naik bersamaan dalam tabung lift berbentuk kotak dan terikat tali sling.



Beberapa saat kemudian, seorang karyawan bernama I Ketut Suwiarta mendengar suara teriakan disertai suara benturan cukup keras. Dia lantas bergegas ke luar untuk mencari tahu apa yang terjadi.Saat melihat ke bawah, lift yang biasanya mengangkut karyawan dan tamu resor sudah hilang.Uder menerangkan tali sling baja penarik lift diduga putus saat lift itu hampir sampai ke puncak.""Diperkirakan tali sling baja tersebut tidak kuat menarik beban ke atas yang cukup berat,"" kata dia. Saat tiba di bawah, para saksi mata sudah melihat para korban tergeletak. Kala itu masih ada yang bernapas.""Saksi dan karyawan mencari ke bawah, melalui anak tangga dan dilihatnya lima orang karyawan sudah tergeletak di bawah, di mana ada tiga orang korban dilihatnya masih bernapas,"" ujar Uder.Polisi menduga pengganjal atau rem lift itu tak berfungsi dengan baik, sehingga lift meluncur dengan kecepatan tinggi ke bawah.""Diduga terjadi masalah beberapa saat setelah dinaiki, tali putus dan mereka terjun bebas ke bawah dengan ketinggian lebih dari 100 meter, dan kemiringan rel 45 derajat,"" kata Uder.Korban pun terhempas dan terjatuh berhamburan. Dua orang bahkan jatuh sampai ke dasar jurang.Akibat peristiwa tragis itu, dua orang tewas di lokasi. Sementara itu tiga lainnya meninggal dunia setelah dibawa ke rumah sakit.Uder mengungkapkan lima karyawan yang tewas itu terdiri dari dua laki-laki, dan tiga perempuan. Mereka terjatuh ke jurang sedalam kurang lebih 100 meter.Polsek Ubud dan Polres Gianyar saat ini masih melakukan penyelidikan untuk mengetahui penyebab pasti kecelakaan tersebut.Sementara itu, Kabid Kedaruratan dan Logistik Badan Penanggulangan bencana Daerah (BPBD) Gianyar, I Gusti Ngurah Dibya Presasta, mengatakan timnya melakukan evakuasi bersama Damkar dan PMI dibantu tim gabungan dari kepolisian.""Semua korban sudah kami bawa ke Rumah Sakit Payangan dan Ari Canti Ubud,"" tandasnya.Berikut para pegawai resor yang menjadi korban:1. Sang Putu Bayu Adi Krisna (19). Laki-laki, asal Banjar kedewatan, Desa Kedewatan, Kecamatan Ubud, Kabupaten Gianyar. Jenazah dititip di RS Arisanti Ubud.2. I Wayan Aries Setiawan (23). Laki-laki, alamat Banjar Abiansemal, Desa Lodtunduh, Kecamatan Ubud, Kabupaten Gianyar. Jenazahnya dititip di RS Payangan.3. Ni Luh Supernigsih (20). Perempuan, alamat di Banjar Paneca, Desa Melinggih Kelod, Kecamatan Payangan, Kabupaten Gianyar. Jenazahnya dititip di RS Payangan.4. Kadek Hardiyanti (24). Perempuan, alamat Alamat Banjar Teruna, Desa Taman Bali, Kecamatan Bangli, Kabupaten Bangli. Jenazah dititip di RS Arisanti Ubud.5. Kadek Yanti Pradewi ( 19). Perempuan, alamat di Banjar Dinas Beji, Desa Munduk, Kecamatan Banjar, Kabupaten Buleleng. Jenazahnya dititip di RS Payangan.",Terjatuh
